"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"391","UpstreamIntergenic","H3",0,"control1_root",-60,"Low Expression",118
"392","Promotor1000","H3",0,"control1_root",-40,"Low Expression",118
"393","Promotor500","H3",0,"control1_root",-20,"Low Expression",118
"394","Gene20","H3",0,"control1_root",20,"Low Expression",118
"395","Gene40","H3",0,"control1_root",40,"Low Expression",118
"396","Gene60","H3",0,"control1_root",60,"Low Expression",118
"397","Gene80","H3",0,"control1_root",80,"Low Expression",118
"398","Gene100","H3",0,"control1_root",100,"Low Expression",118
"399","Downstream","H3",0,"control1_root",120,"Low Expression",118
"400","DownstreamIntergenic","H3",0,"control1_root",140,"Low Expression",118
"401","UpstreamIntergenic","H2A-X",0,"control1_root",-60,"Low Expression",118
"402","Promotor1000","H2A-X",0,"control1_root",-40,"Low Expression",118
"403","Promotor500","H2A-X",0,"control1_root",-20,"Low Expression",118
"404","Gene20","H2A-X",0,"control1_root",20,"Low Expression",118
"405","Gene40","H2A-X",0,"control1_root",40,"Low Expression",118
"406","Gene60","H2A-X",0,"control1_root",60,"Low Expression",118
"407","Gene80","H2A-X",0,"control1_root",80,"Low Expression",118
"408","Gene100","H2A-X",0,"control1_root",100,"Low Expression",118
"409","Downstream","H2A-X",0,"control1_root",120,"Low Expression",118
"410","DownstreamIntergenic","H2A-X",0,"control1_root",140,"Low Expression",118
"411","UpstreamIntergenic","H3K18ac",0,"control1_root",-60,"Low Expression",118
"412","Promotor1000","H3K18ac",0,"control1_root",-40,"Low Expression",118
"413","Promotor500","H3K18ac",0,"control1_root",-20,"Low Expression",118
"414","Gene20","H3K18ac",0,"control1_root",20,"Low Expression",118
"415","Gene40","H3K18ac",0,"control1_root",40,"Low Expression",118
"416","Gene60","H3K18ac",0,"control1_root",60,"Low Expression",118
"417","Gene80","H3K18ac",0,"control1_root",80,"Low Expression",118
"418","Gene100","H3K18ac",0,"control1_root",100,"Low Expression",118
"419","Downstream","H3K18ac",0,"control1_root",120,"Low Expression",118
"420","DownstreamIntergenic","H3K18ac",0,"control1_root",140,"Low Expression",118
"421","UpstreamIntergenic","H3-3",0,"control1_root",-60,"Intermediate Expression",12
"422","Promotor1000","H3-3",0,"control1_root",-40,"Intermediate Expression",12
"423","Promotor500","H3-3",0,"control1_root",-20,"Intermediate Expression",12
"424","Gene20","H3-3",0,"control1_root",20,"Intermediate Expression",12
"425","Gene40","H3-3",0,"control1_root",40,"Intermediate Expression",12
"426","Gene60","H3-3",0,"control1_root",60,"Intermediate Expression",12
"427","Gene80","H3-3",0,"control1_root",80,"Intermediate Expression",12
"428","Gene100","H3-3",0,"control1_root",100,"Intermediate Expression",12
"429","Downstream","H3-3",0,"control1_root",120,"Intermediate Expression",12
"430","DownstreamIntergenic","H3-3",0,"control1_root",140,"Intermediate Expression",12
"431","UpstreamIntergenic","H3K9me2",0,"control1_root",-60,"Intermediate Expression",12
"432","Promotor1000","H3K9me2",0,"control1_root",-40,"Intermediate Expression",12
"433","Promotor500","H3K9me2",0,"control1_root",-20,"Intermediate Expression",12
"434","Gene20","H3K9me2",0,"control1_root",20,"Intermediate Expression",12
"435","Gene40","H3K9me2",0,"control1_root",40,"Intermediate Expression",12
"436","Gene60","H3K9me2",0,"control1_root",60,"Intermediate Expression",12
"437","Gene80","H3K9me2",0,"control1_root",80,"Intermediate Expression",12
"438","Gene100","H3K9me2",0,"control1_root",100,"Intermediate Expression",12
"439","Downstream","H3K9me2",0,"control1_root",120,"Intermediate Expression",12
"440","DownstreamIntergenic","H3K9me2",0,"control1_root",140,"Intermediate Expression",12
"441","UpstreamIntergenic","H3K27me3",0,"control1_root",-60,"Intermediate Expression",12
"442","Promotor1000","H3K27me3",0,"control1_root",-40,"Intermediate Expression",12
"443","Promotor500","H3K27me3",0,"control1_root",-20,"Intermediate Expression",12
"444","Gene20","H3K27me3",0.0493766833124301,"control1_root",20,"Intermediate Expression",12
"445","Gene40","H3K27me3",0.0450134629305656,"control1_root",40,"Intermediate Expression",12
"446","Gene60","H3K27me3",0.0227080155905958,"control1_root",60,"Intermediate Expression",12
"447","Gene80","H3K27me3",0.113347930122436,"control1_root",80,"Intermediate Expression",12
"448","Gene100","H3K27me3",0.0805350671058226,"control1_root",100,"Intermediate Expression",12
"449","Downstream","H3K27me3",0,"control1_root",120,"Intermediate Expression",12
"450","DownstreamIntergenic","H3K27me3",0,"control1_root",140,"Intermediate Expression",12
"451","UpstreamIntergenic","H2A-Z",0,"control1_root",-60,"Intermediate Expression",12
"452","Promotor1000","H2A-Z",0,"control1_root",-40,"Intermediate Expression",12
"453","Promotor500","H2A-Z",0,"control1_root",-20,"Intermediate Expression",12
"454","Gene20","H2A-Z",0,"control1_root",20,"Intermediate Expression",12
"455","Gene40","H2A-Z",0,"control1_root",40,"Intermediate Expression",12
"456","Gene60","H2A-Z",0,"control1_root",60,"Intermediate Expression",12
"457","Gene80","H2A-Z",0,"control1_root",80,"Intermediate Expression",12
"458","Gene100","H2A-Z",0,"control1_root",100,"Intermediate Expression",12
"459","Downstream","H2A-Z",0,"control1_root",120,"Intermediate Expression",12
"460","DownstreamIntergenic","H2A-Z",0,"control1_root",140,"Intermediate Expression",12
"461","UpstreamIntergenic","H2AK121ub",0,"control1_root",-60,"Intermediate Expression",12
"462","Promotor1000","H2AK121ub",0,"control1_root",-40,"Intermediate Expression",12
"463","Promotor500","H2AK121ub",0,"control1_root",-20,"Intermediate Expression",12
"464","Gene20","H2AK121ub",0,"control1_root",20,"Intermediate Expression",12
"465","Gene40","H2AK121ub",0,"control1_root",40,"Intermediate Expression",12
"466","Gene60","H2AK121ub",0,"control1_root",60,"Intermediate Expression",12
"467","Gene80","H2AK121ub",0,"control1_root",80,"Intermediate Expression",12
"468","Gene100","H2AK121ub",0,"control1_root",100,"Intermediate Expression",12
"469","Downstream","H2AK121ub",0,"control1_root",120,"Intermediate Expression",12
"470","DownstreamIntergenic","H2AK121ub",0,"control1_root",140,"Intermediate Expression",12
"471","UpstreamIntergenic","H3ac",0,"control1_root",-60,"Intermediate Expression",12
"472","Promotor1000","H3ac",0.218,"control1_root",-40,"Intermediate Expression",12
"473","Promotor500","H3ac",0.245833333333333,"control1_root",-20,"Intermediate Expression",12
"474","Gene20","H3ac",0.897553220658464,"control1_root",20,"Intermediate Expression",12
"475","Gene40","H3ac",0.623946824750717,"control1_root",40,"Intermediate Expression",12
"476","Gene60","H3ac",0.390657567502362,"control1_root",60,"Intermediate Expression",12
"477","Gene80","H3ac",0.247995819012987,"control1_root",80,"Intermediate Expression",12
"478","Gene100","H3ac",0.166666666666667,"control1_root",100,"Intermediate Expression",12
"479","Downstream","H3ac",0.166666666666667,"control1_root",120,"Intermediate Expression",12
"480","DownstreamIntergenic","H3ac",0,"control1_root",140,"Intermediate Expression",12
"481","UpstreamIntergenic","H3K4me3",0,"control1_root",-60,"Intermediate Expression",12
"482","Promotor1000","H3K4me3",0,"control1_root",-40,"Intermediate Expression",12
"483","Promotor500","H3K4me3",0,"control1_root",-20,"Intermediate Expression",12
"484","Gene20","H3K4me3",0.291762117018297,"control1_root",20,"Intermediate Expression",12
"485","Gene40","H3K4me3",0.179267689760133,"control1_root",40,"Intermediate Expression",12
"486","Gene60","H3K4me3",0.273819356440386,"control1_root",60,"Intermediate Expression",12
"487","Gene80","H3K4me3",0.216450851268743,"control1_root",80,"Intermediate Expression",12
"488","Gene100","H3K4me3",0.0323973595363891,"control1_root",100,"Intermediate Expression",12
"489","Downstream","H3K4me3",0.0833333333333333,"control1_root",120,"Intermediate Expression",12
"490","DownstreamIntergenic","H3K4me3",0.0332633053221289,"control1_root",140,"Intermediate Expression",12
"491","UpstreamIntergenic","H3K36me3",0,"control1_root",-60,"Intermediate Expression",12
"492","Promotor1000","H3K36me3",0,"control1_root",-40,"Intermediate Expression",12
"493","Promotor500","H3K36me3",0,"control1_root",-20,"Intermediate Expression",12
"494","Gene20","H3K36me3",0,"control1_root",20,"Intermediate Expression",12
"495","Gene40","H3K36me3",0,"control1_root",40,"Intermediate Expression",12
"496","Gene60","H3K36me3",0,"control1_root",60,"Intermediate Expression",12
"497","Gene80","H3K36me3",0,"control1_root",80,"Intermediate Expression",12
"498","Gene100","H3K36me3",0,"control1_root",100,"Intermediate Expression",12
"499","Downstream","H3K36me3",0,"control1_root",120,"Intermediate Expression",12
"500","DownstreamIntergenic","H3K36me3",0,"control1_root",140,"Intermediate Expression",12
"501","UpstreamIntergenic","H3K27ac",0,"control1_root",-60,"Intermediate Expression",12
"502","Promotor1000","H3K27ac",0,"control1_root",-40,"Intermediate Expression",12
"503","Promotor500","H3K27ac",0,"control1_root",-20,"Intermediate Expression",12
"504","Gene20","H3K27ac",0,"control1_root",20,"Intermediate Expression",12
"505","Gene40","H3K27ac",0,"control1_root",40,"Intermediate Expression",12
"506","Gene60","H3K27ac",0,"control1_root",60,"Intermediate Expression",12
"507","Gene80","H3K27ac",0,"control1_root",80,"Intermediate Expression",12
"508","Gene100","H3K27ac",0,"control1_root",100,"Intermediate Expression",12
"509","Downstream","H3K27ac",0,"control1_root",120,"Intermediate Expression",12
"510","DownstreamIntergenic","H3K27ac",0,"control1_root",140,"Intermediate Expression",12
"511","UpstreamIntergenic","H4K5ac",0,"control1_root",-60,"Intermediate Expression",12
"512","Promotor1000","H4K5ac",0,"control1_root",-40,"Intermediate Expression",12
"513","Promotor500","H4K5ac",0,"control1_root",-20,"Intermediate Expression",12
"514","Gene20","H4K5ac",0,"control1_root",20,"Intermediate Expression",12
"515","Gene40","H4K5ac",0,"control1_root",40,"Intermediate Expression",12
"516","Gene60","H4K5ac",0,"control1_root",60,"Intermediate Expression",12
"517","Gene80","H4K5ac",0,"control1_root",80,"Intermediate Expression",12
"518","Gene100","H4K5ac",0,"control1_root",100,"Intermediate Expression",12
"519","Downstream","H4K5ac",0,"control1_root",120,"Intermediate Expression",12
"520","DownstreamIntergenic","H4K5ac",0,"control1_root",140,"Intermediate Expression",12
"521","UpstreamIntergenic","H4K8ac",0,"control1_root",-60,"Intermediate Expression",12
"522","Promotor1000","H4K8ac",0,"control1_root",-40,"Intermediate Expression",12
"523","Promotor500","H4K8ac",0,"control1_root",-20,"Intermediate Expression",12
"524","Gene20","H4K8ac",0,"control1_root",20,"Intermediate Expression",12
"525","Gene40","H4K8ac",0,"control1_root",40,"Intermediate Expression",12
"526","Gene60","H4K8ac",0,"control1_root",60,"Intermediate Expression",12
"527","Gene80","H4K8ac",0,"control1_root",80,"Intermediate Expression",12
"528","Gene100","H4K8ac",0,"control1_root",100,"Intermediate Expression",12
"529","Downstream","H4K8ac",0,"control1_root",120,"Intermediate Expression",12
"530","DownstreamIntergenic","H4K8ac",0,"control1_root",140,"Intermediate Expression",12
"531","UpstreamIntergenic","H3-1",0,"control1_root",-60,"Intermediate Expression",12
"532","Promotor1000","H3-1",0,"control1_root",-40,"Intermediate Expression",12
"533","Promotor500","H3-1",0,"control1_root",-20,"Intermediate Expression",12
"534","Gene20","H3-1",0,"control1_root",20,"Intermediate Expression",12
"535","Gene40","H3-1",0,"control1_root",40,"Intermediate Expression",12
"536","Gene60","H3-1",0,"control1_root",60,"Intermediate Expression",12
"537","Gene80","H3-1",0,"control1_root",80,"Intermediate Expression",12
"538","Gene100","H3-1",0,"control1_root",100,"Intermediate Expression",12
"539","Downstream","H3-1",0,"control1_root",120,"Intermediate Expression",12
"540","DownstreamIntergenic","H3-1",0,"control1_root",140,"Intermediate Expression",12
"541","UpstreamIntergenic","H3K9ac",0,"control1_root",-60,"Intermediate Expression",12
"542","Promotor1000","H3K9ac",0,"control1_root",-40,"Intermediate Expression",12
"543","Promotor500","H3K9ac",0,"control1_root",-20,"Intermediate Expression",12
"544","Gene20","H3K9ac",0,"control1_root",20,"Intermediate Expression",12
"545","Gene40","H3K9ac",0,"control1_root",40,"Intermediate Expression",12
"546","Gene60","H3K9ac",0,"control1_root",60,"Intermediate Expression",12
"547","Gene80","H3K9ac",0,"control1_root",80,"Intermediate Expression",12
"548","Gene100","H3K9ac",0,"control1_root",100,"Intermediate Expression",12
"549","Downstream","H3K9ac",0,"control1_root",120,"Intermediate Expression",12
"550","DownstreamIntergenic","H3K9ac",0,"control1_root",140,"Intermediate Expression",12
"551","UpstreamIntergenic","H4K12ac",0,"control1_root",-60,"Intermediate Expression",12
"552","Promotor1000","H4K12ac",0,"control1_root",-40,"Intermediate Expression",12
"553","Promotor500","H4K12ac",0,"control1_root",-20,"Intermediate Expression",12
"554","Gene20","H4K12ac",0,"control1_root",20,"Intermediate Expression",12
"555","Gene40","H4K12ac",0,"control1_root",40,"Intermediate Expression",12
"556","Gene60","H4K12ac",0,"control1_root",60,"Intermediate Expression",12
"557","Gene80","H4K12ac",0,"control1_root",80,"Intermediate Expression",12
"558","Gene100","H4K12ac",0,"control1_root",100,"Intermediate Expression",12
"559","Downstream","H4K12ac",0,"control1_root",120,"Intermediate Expression",12
"560","DownstreamIntergenic","H4K12ac",0,"control1_root",140,"Intermediate Expression",12
"561","UpstreamIntergenic","H3K27me1",0,"control1_root",-60,"Intermediate Expression",12
"562","Promotor1000","H3K27me1",0,"control1_root",-40,"Intermediate Expression",12
"563","Promotor500","H3K27me1",0,"control1_root",-20,"Intermediate Expression",12
"564","Gene20","H3K27me1",0,"control1_root",20,"Intermediate Expression",12
"565","Gene40","H3K27me1",0,"control1_root",40,"Intermediate Expression",12
"566","Gene60","H3K27me1",0,"control1_root",60,"Intermediate Expression",12
"567","Gene80","H3K27me1",0,"control1_root",80,"Intermediate Expression",12
"568","Gene100","H3K27me1",0,"control1_root",100,"Intermediate Expression",12
"569","Downstream","H3K27me1",0,"control1_root",120,"Intermediate Expression",12
"570","DownstreamIntergenic","H3K27me1",0,"control1_root",140,"Intermediate Expression",12
"571","UpstreamIntergenic","H4K16ac",0,"control1_root",-60,"Intermediate Expression",12
"572","Promotor1000","H4K16ac",0,"control1_root",-40,"Intermediate Expression",12
"573","Promotor500","H4K16ac",0,"control1_root",-20,"Intermediate Expression",12
"574","Gene20","H4K16ac",0,"control1_root",20,"Intermediate Expression",12
"575","Gene40","H4K16ac",0,"control1_root",40,"Intermediate Expression",12
"576","Gene60","H4K16ac",0,"control1_root",60,"Intermediate Expression",12
"577","Gene80","H4K16ac",0,"control1_root",80,"Intermediate Expression",12
"578","Gene100","H4K16ac",0,"control1_root",100,"Intermediate Expression",12
"579","Downstream","H4K16ac",0,"control1_root",120,"Intermediate Expression",12
"580","DownstreamIntergenic","H4K16ac",0,"control1_root",140,"Intermediate Expression",12
"581","UpstreamIntergenic","H3K14ac",0,"control1_root",-60,"Intermediate Expression",12
"582","Promotor1000","H3K14ac",0,"control1_root",-40,"Intermediate Expression",12
"583","Promotor500","H3K14ac",0,"control1_root",-20,"Intermediate Expression",12
"584","Gene20","H3K14ac",0,"control1_root",20,"Intermediate Expression",12
"585","Gene40","H3K14ac",0,"control1_root",40,"Intermediate Expression",12
"586","Gene60","H3K14ac",0,"control1_root",60,"Intermediate Expression",12
"587","Gene80","H3K14ac",0,"control1_root",80,"Intermediate Expression",12
"588","Gene100","H3K14ac",0,"control1_root",100,"Intermediate Expression",12
"589","Downstream","H3K14ac",0,"control1_root",120,"Intermediate Expression",12
"590","DownstreamIntergenic","H3K14ac",0,"control1_root",140,"Intermediate Expression",12
"591","UpstreamIntergenic","H2A",0,"control1_root",-60,"Intermediate Expression",12
"592","Promotor1000","H2A",0,"control1_root",-40,"Intermediate Expression",12
"593","Promotor500","H2A",0,"control1_root",-20,"Intermediate Expression",12
"594","Gene20","H2A",0,"control1_root",20,"Intermediate Expression",12
"595","Gene40","H2A",0,"control1_root",40,"Intermediate Expression",12
"596","Gene60","H2A",0,"control1_root",60,"Intermediate Expression",12
"597","Gene80","H2A",0,"control1_root",80,"Intermediate Expression",12
"598","Gene100","H2A",0,"control1_root",100,"Intermediate Expression",12
"599","Downstream","H2A",0,"control1_root",120,"Intermediate Expression",12
"600","DownstreamIntergenic","H2A",0,"control1_root",140,"Intermediate Expression",12
"601","UpstreamIntergenic","H3",0,"control1_root",-60,"Intermediate Expression",12
"602","Promotor1000","H3",0,"control1_root",-40,"Intermediate Expression",12
"603","Promotor500","H3",0,"control1_root",-20,"Intermediate Expression",12
